cat_yahoofinanzas,emisora,benchmark_morningstar,clas_cnbv,link_cnbv,familia,link_morningstar,link_yahoofinanzas1,link_yahoofinanzas2
,RCOMP-5 B2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021X1&SecurityToken=F0000021X1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021X1,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP5B2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-5B2.MX
,RCOMP-5 B3,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021WV&SecurityToken=F0000021WV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021WV,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP5B3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-5B3.MX
,RCOMP-5 C1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NPDC&SecurityToken=F00000NPDC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NPDC,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP5C1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-5C1.MX
,RCOMP-5 C2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OOSJ&SecurityToken=F00000OOSJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OOSJ,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP5C2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-5C2.MX
,RCOMP-5 C3,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OOSK&SecurityToken=F00000OOSK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OOSK,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP5C3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-5C3.MX
,RCOMP-5 F,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021XF&SecurityToken=F0000021XF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021XF,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP5F.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-5F.MX
,RCOMP-6 B1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000020CJ&SecurityToken=F0000020CJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000020CJ,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP6B1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-6B1.MX
,RCOMP-6 B2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OSI0&SecurityToken=F00000OSI0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OSI0,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP6B2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-6B2.MX
,RCOMP-6 B3,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OSI1&SecurityToken=F00000OSI1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OSI1,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP6B3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-6B3.MX
,RCOMP-6 C1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MV3C&SecurityToken=F00000MV3C%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MV3C,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP6C1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-6C1.MX
,RCOMP-6 C2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OSI2&SecurityToken=F00000OSI2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OSI2,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP6C2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-6C2.MX
,RCOMP-6 C3,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OSI3&SecurityToken=F00000OSI3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OSI3,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP6C3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-6C3.MX
,RCOMP-R B,,Deuda PM - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000020CG&SecurityToken=F0000020CG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000020CG,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMPRB.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RCOMP-RB.MX
,REGIO1 B1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004VJ&SecurityToken=F0000004VJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004VJ,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO1B1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO1B1.MX
,REGIO1 C,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004UV&SecurityToken=F0000004UV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004UV,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO1C.MX,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO1C.MX
,REGIO1 E,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001W4H&SecurityToken=F000001W4H%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001W4H,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO1E.MX,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO1E.MX
,REGIO2 B-1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005LH&SecurityToken=F0000005LH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005LH,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2B1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2B-1.MX
,REGIO2 M-1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TVCF&SecurityToken=F00000TVCF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TVCF,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2M1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2M-1.MX
,REGIO2 M-2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TYM3&SecurityToken=F00000TYM3%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TYM3,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2M2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2M-2.MX
,REGIO2 M-3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNQ&SecurityToken=F00000TQNQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNQ,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2M3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=REGIO2M-3.MX
,RETIRO BF1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQC&SecurityToken=F000001ZQC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQC,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBF1.MX
,RETIRO BF2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPX&SecurityToken=F000001ZPX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBF2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBF2.MX
,RETIRO BFE,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQB&SecurityToken=F000001ZQB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQB,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBFE.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBFE.MX
,RETIRO BOE1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000476&SecurityToken=F000000476%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000476,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE1.MX
,RETIRO BOE2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000000479&SecurityToken=F000000479%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000000479,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE2.MX
,RETIRO BOE3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000047D&SecurityToken=F00000047D%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000047D,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE3.MX
,RETIRO BOE4,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000047J&SecurityToken=F00000047J%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000047J,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE4.MX,https://es-us.finanzas.yahoo.com/q/hp?s=RETIROBOE4.MX
,SANTANG M0,,Deuda PM - Espec. en papel gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000048D&SecurityToken=F00000048D%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000048D,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM0.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM0.MX
,SANTANG M1,,Deuda PM - Espec. en papel gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NZYM&SecurityToken=F00000NZYM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NZYM,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM1.MX
,SANTANG M2,,Deuda PM - Espec. en papel gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NZYN&SecurityToken=F00000NZYN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NZYN,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM2.MX
,SANTANG M3,,Deuda PM - Espec. en papel gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NZYO&SecurityToken=F00000NZYO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NZYO,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM3.MX
,SANTANG M4,,Deuda PM - Espec. en papel gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NZYP&SecurityToken=F00000NZYP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NZYP,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM4.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SANTANGM4.MX
,SAURORT B1,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNT&SecurityToken=F00000TQNT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNT,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTB1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTB1.MX
,SAURORT B2,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TU5Y&SecurityToken=F00000TU5Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TU5Y,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTB2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTB2.MX
,SAURORT B2E,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFFB&SecurityToken=F00000UFFB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFFB,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTB2E.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTB2E.MX
,SAURORT BE,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000M8IY&SecurityToken=F00000M8IY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000M8IY,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTBE.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTBE.MX
,SAURORT BO,,Común - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TU5Z&SecurityToken=F00000TU5Z%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TU5Z,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTBO.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SAURORTBO.MX
,SBANK50 E,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PJR0&SecurityToken=F00000PJR0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PJR0,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50E.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50E.MX
,SBANK50 F1,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJ8&SecurityToken=F00000PIJ8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJ8,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F1.MX
,SBANK50 F2,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJ9&SecurityToken=F00000PIJ9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJ9,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F2.MX
,SBANK50 F3,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJA&SecurityToken=F00000PIJA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJA,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F3.MX
,SBANK50 F4,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJB&SecurityToken=F00000PIJB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJB,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F4.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F4.MX
,SBANK50 F5,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJC&SecurityToken=F00000PIJC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJC,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F5.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50F5.MX
,SBANK50 II0,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1R0&SecurityToken=F00000T1R0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1R0,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50II0.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50II0.MX
,SBANK50 II1,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MV3D&SecurityToken=F00000MV3D%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MV3D,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50II1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50II1.MX
,SBANK50 M1,,Común - Mercado de dinero,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJD&SecurityToken=F00000PIJD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJD,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50M1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=SBANK50M1.MX
