"h_benchmark_fondos","j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos","c_familia","b_clas_cnbv"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SDBH&SecurityToken=F00000SDBH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRII0.MX","SCOT-FR II0","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRII0.MX","No contribuyentes","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SDBH","18/12/2013","Renta Variable","","-"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62R&SecurityToken=F00000O62R%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXCU2.MX","SCOT-FX CU2","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXCU2.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62R","16/04/2012","Renta Variable","","-"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62F&SecurityToken=F00000O62F%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU2.MX","SCOTIA2 CU2","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU2.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62F","16/04/2012","Deuda","","Común - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TU63&SecurityToken=F00000TU63%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRT.MX","SCOT-FR T","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRT.MX","Personas físicas,Personas morales","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TU63","18/06/2014","Renta Variable","","-"
"30% S&P Valmer MEX UDIBonos 5A, 40% S&P Valmer MEX CEDEVIS, 30% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFFW&SecurityToken=F00000UFFW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTTRM3.MX","SCOT-TR M3","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-TRM3.MX","Personas morales","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFFW","04/08/2014","Deuda","","-"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043H&SecurityToken=F00000043H%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F5.MX","SCOTIA2 F5","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F5.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043H","27/03/2006","Deuda","","Común - Agresivo"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043V&SecurityToken=F00000043V%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2TM.MX","SCOTIA2 TM","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2TM.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043V","02/06/2014","Deuda","","Común - Agresivo"
"30% S&P Valmer MEX UDIBonos 5A, 40% S&P Valmer MEX CEDEVIS, 30% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SIHN&SecurityToken=F00000SIHN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTTRM1.MX","SCOT-TR M1","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-TRM1.MX","Personas morales","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SIHN","09/01/2014","Deuda","","-"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PPPS&SecurityToken=F00000PPPS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2C1E.MX","SCOTIA2 C1E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2C1E.MX","Fondo de fondos","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PPPS","15/02/2013","Deuda","","Común - Agresivo"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043S&SecurityToken=F00000043S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2TF.MX","SCOTIA2 TF","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2TF.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043S","27/03/2006","Deuda","","Común - Agresivo"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043J&SecurityToken=F00000043J%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F6.MX","SCOTIA2 F6","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F6.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043J","27/03/2006","Deuda","","Común - Agresivo"
"30% S&P Valmer MEX UDIBonos 5A, 40% S&P Valmer MEX CEDEVIS, 30% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4PG&SecurityToken=F00000S4PG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTTRC1E.MX","SCOT-TR C1E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-TRC1E.MX","Fondo de fondos","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4PG","20/11/2013","Deuda","","-"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62H&SecurityToken=F00000O62H%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU4.MX","SCOTIA2 CU4","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU4.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62H","16/04/2012","Deuda","","Común - Agresivo"
"30% S&P Valmer MEX UDIBonos 5A, 40% S&P Valmer MEX CEDEVIS, 30% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94W&SecurityToken=F00000S94W%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTTRCU3.MX","SCOT-TR CU3","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-TRCU3.MX","Personas físicas","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94W","10/12/2013","Deuda","","-"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043A&SecurityToken=F00000043A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F2.MX","SCOTIA2 F2","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F2.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043A","27/03/2006","Deuda","","Común - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNS&SecurityToken=F00000TQNS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRC1.MX","SCOT-FR C1","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRC1.MX","Fondo de fondos","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNS","04/06/2014","Renta Variable","","-"
"MSCI Europe","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFFC&SecurityToken=F00000UFFC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTEURC1E.MX","SCOTEUR C1E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTEURC1E.MX","Fondo de fondos","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFFC","27/08/2014","Renta Variable","","-"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043F&SecurityToken=F00000043F%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F4.MX","SCOTIA2 F4","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F4.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043F","27/03/2006","Deuda","","Común - Agresivo"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62G&SecurityToken=F00000O62G%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU3.MX","SCOTIA2 CU3","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU3.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62G","16/04/2012","Deuda","","Común - Agresivo"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62E&SecurityToken=F00000O62E%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU1.MX","SCOTIA2 CU1","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2CU1.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62E","16/04/2012","Deuda","","Común - Agresivo"
"Barclays US Universal TR USD","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4N9&SecurityToken=F00000S4N9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFXM2.MX","SCOT-FX M2","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FXM2.MX","Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4N9","26/11/2013","Renta Variable","","-"
"40% S&P Valmer MEX CETES 182D, 10% S&P Valmer MEX CETES 364D, 30% S&P Valmer MEX Corporativo, 20% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043M&SecurityToken=F00000043M%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F7.MX","SCOTIA2 F7","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F7.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043M","20/08/1985","Deuda","","Común - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000045U&SecurityToken=F00000045U%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE1.MX","SURCETE BOE1","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE1.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000045U","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
"BMV IRT","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4PE&SecurityToken=F00000S4PE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTFRL.MX","SCOT-FR L","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-FRL.MX","Personas físicas,Personas morales","Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4PE","21/11/2013","Renta Variable","","-"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003Y15&SecurityToken=F000003Y15%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBF.MX","SURCETE BF","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBF.MX","Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003Y15","16/06/2009","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000045S&SecurityToken=F00000045S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBDM.MX","SURCETE BDM","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBDM.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000045S","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GY7S&SecurityToken=F00000GY7S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE5.MX","SURCETE BOE5","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE5.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GY7S","05/03/2010","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOX&SecurityToken=F00000PHOX%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBEXT.MX","SURCETE BEXT","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBEXT.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOX","23/01/2013","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000046A&SecurityToken=F00000046A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOM.MX","SURCETE BOM","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOM.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000046A","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000045R&SecurityToken=F00000045R%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBDF.MX","SURCETE BDF","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBDF.MX","Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000045R","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
"20% BarclaysUS Agg, 80% BarclaysUS Corp. High Yield","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003Y10&SecurityToken=F000003Y10%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBF1.MX","NAVIGTR BF1","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBF1.MX","Personas físicas","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003Y10","02/09/1999","Deuda","","Deuda PF - Mercado de dinero"
"20% BarclaysUS Agg, 80% BarclaysUS Corp. High Yield","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6R8&SecurityToken=F00000R6R8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBM1.MX","NAVIGTR BM1","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBM1.MX","Personas morales","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6R8","06/11/2013","Deuda","","Deuda PF - Mercado de dinero"
"20% BarclaysUS Agg, 80% BarclaysUS Corp. High Yield","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6R7&SecurityToken=F00000R6R7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBE2.MX","NAVIGTR BE2","https://es-us.finanzas.yahoo.com/q/hp?s=NAVIGTRBE2.MX","No contribuyentes","Deuda Otros","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6R7","06/11/2013","Deuda","","Deuda PF - Mercado de dinero"
"30% S&P Valmer MEX UDIBonos 5A, 40% S&P Valmer MEX CEDEVIS, 30% S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000SDBB&SecurityToken=F00000SDBB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTTRII1.MX","SCOT-TR II1","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-TRII1.MX","Fondo de fondos","Deuda Tasa Real","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000SDBB","27/12/2013","Deuda","","-"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000045Y&SecurityToken=F00000045Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE2.MX","SURCETE BOE2","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBOE2.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000045Y","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000045O&SecurityToken=F00000045O%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBDE.MX","SURCETE BDE","https://es-us.finanzas.yahoo.com/q/hp?s=SURCETEBDE.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000045O","08/06/2006","Deuda","","Deuda PM no contribuyente - Agresivo"
