"j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","k_link_morningstar","b_clas_cnbv","c_familia"
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043A&SecurityToken=F00000043A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F2.MX","SCOTIA2 F2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043A","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043C&SecurityToken=F00000043C%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F3.MX","SCOTIA2 F3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043C","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043F&SecurityToken=F00000043F%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F4.MX","SCOTIA2 F4","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043F","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043H&SecurityToken=F00000043H%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F5.MX","SCOTIA2 F5","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043H","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043J&SecurityToken=F00000043J%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F6.MX","SCOTIA2 F6","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043J","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043M&SecurityToken=F00000043M%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2F7.MX","SCOTIA2 F7","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043M","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043O&SecurityToken=F00000043O%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2M.MX","SCOTIA2 M","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043O","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043S&SecurityToken=F00000043S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2TF.MX","SCOTIA2 TF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043S","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000043V&SecurityToken=F00000043V%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIA2TM.MX","SCOTIA2 TM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000043V","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004P6&SecurityToken=F0000004P6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGC1.MX","SCOTIAG C1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004P6","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004P5&SecurityToken=F0000004P5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGC1E.MX","SCOTIAG C1E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004P5","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62I&SecurityToken=F00000O62I%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGCU1.MX","SCOTIAG CU1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62I","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62J&SecurityToken=F00000O62J%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGCU2.MX","SCOTIAG CU2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62J","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62K&SecurityToken=F00000O62K%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGCU3.MX","SCOTIAG CU3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62K","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O62L&SecurityToken=F00000O62L%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGCU4.MX","SCOTIAG CU4","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O62L","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004P2&SecurityToken=F0000004P2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGE1.MX","SCOTIAG E1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004P2","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004P4&SecurityToken=F0000004P4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGE2.MX","SCOTIAG E2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004P4","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005GWJ&SecurityToken=F000005GWJ%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGEMP.MX","SCOTIAG EMP","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005GWJ","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004OZ&SecurityToken=F0000004OZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGTM.MX","SCOTIAG TM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004OZ","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NU7T&SecurityToken=F00000NU7T%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIAGTM3.MX","SCOTIAG TM3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NU7T","Común - Espec. en papel gubernamental",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1R8&SecurityToken=F00000T1R8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPC1E.MX","SCOTILP C1E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1R8","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPRU&SecurityToken=F00000VPRU%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPCU4.MX","SCOTILP CU4","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPRU","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004EG&SecurityToken=F0000004EG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPE.MX","SCOTILP E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004EG","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TVCG&SecurityToken=F00000TVCG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPF1.MX","SCOTILP F1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TVCG","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TEVL&SecurityToken=F00000TEVL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPF2.MX","SCOTILP F2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TEVL","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O3YV&SecurityToken=F00000O3YV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPII.MX","SCOTILP II","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O3YV","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000OL9Y&SecurityToken=F00000OL9Y%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPII0.MX","SCOTILP II0","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000OL9Y","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TYM5&SecurityToken=F00000TYM5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPM1.MX","SCOTILP M1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TYM5","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFFU&SecurityToken=F00000UFFU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPM2.MX","SCOTILP M2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFFU","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1R9&SecurityToken=F00000T1R9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPM3.MX","SCOTILP M3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1R9","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1RA&SecurityToken=F00000T1RA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPTE.MX","SCOTILP TE","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1RA","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VTTP&SecurityToken=F00000VTTP%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPTF.MX","SCOTILP TF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VTTP","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VTTQ&SecurityToken=F00000VTTQ%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTILPTM.MX","SCOTILP TM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VTTQ","Deuda PM no contribuyente - Espec. en papel bancario",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O61T&SecurityToken=F00000O61T%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBCU1.MX","SCOTIMB CU1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O61T","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O61X&SecurityToken=F00000O61X%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBCU2.MX","SCOTIMB CU2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O61X","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O622&SecurityToken=F00000O622%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBCU3.MX","SCOTIMB CU3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O622","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000O625&SecurityToken=F00000O625%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBCU4.MX","SCOTIMB CU4","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000O625","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004FN&SecurityToken=F0000004FN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTIMBE.MX","SCOTIMB E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004FN","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJKH&SecurityToken=F00000NJKH%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTLPGE.MX","SCOTLPG E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJKH","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MLEA&SecurityToken=F00000MLEA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTLPGF1.MX","SCOTLPG F1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MLEA","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MOKQ&SecurityToken=F00000MOKQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTLPGII.MX","SCOTLPG II","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MOKQ","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PIJZ&SecurityToken=F00000PIJZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTLPGII0.MX","SCOTLPG II0","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PIJZ","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TFQW&SecurityToken=F00000TFQW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTLPGTF.MX","SCOTLPG TF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TFQW","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000UFFV&SecurityToken=F00000UFFV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTQNTE.MX","SCOTQNT E","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000UFFV","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PABA&SecurityToken=F00000PABA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTQNTL.MX","SCOTQNT L","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PABA","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPRY&SecurityToken=F00000VPRY%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTQNTM.MX","SCOTQNT M","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPRY","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VPRX&SecurityToken=F00000VPRX%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTQNTTF.MX","SCOTQNT TF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VPRX","-",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W9DP&SecurityToken=F00000W9DP%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTRVC1E.MX","SCOT-RV C1E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-RVC1E.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W9DP","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W5DN&SecurityToken=F00000W5DN%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTRVC2E.MX","SCOT-RV C2E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-RVC2E.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W5DN","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W5DO&SecurityToken=F00000W5DO%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTRVE.MX","SCOT-RV E","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-RVE.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W5DO","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002PC7&SecurityToken=F000002PC7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=SCOTRVL.MX","SCOT-RV L","https://es-us.finanzas.yahoo.com/q/hp?s=SCOT-RVL.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002PC7","Común - Agresivo",""
